bv_id,page,tyc2_id,label,ra_deg,de_deg,x,y,z,vt_mag,bt_mag,bv_color,gl_deg,gb_deg,gx,gy,gz,hip,plx_mas,e_plx_mas,dist_pc,dist_ly,dist_ly_naive,dist_quality,px_ly,py_ly,pz_ly,gx_ly,gy_ly,gz_ly,uid,date,n_view,link,src_x,src_y,src_prox,cid,title,part,token_row
BV1VDPgeWENc,1,TYC 5930-2197-1,47,86.11651889,-22.44753528,0.062595893,0.922107389,-0.381837292,3.638,4.162,0.524,226.795146,-24.272171,-0.624091527,-0.664477145,-0.411071635,27072,112.02,0.18,8.927,29.116,29.116,good,1.8225,26.8481,-11.1176,-18.1711,-19.3469,-11.9688,114419306,2025-02-25,300,//player.bilibili.com/player.html?isOutside=true&aid=114066110549892&bvid=BV1VDPgeWENc&cid=28651619390&p=1,0.0621897,0.9221616,971,28651619390,【星尘Infinity粤语】白玫瑰(short),【星尘Infinity粤语】白玫瑰(short),4107
BV1WaKseSEX2,1,TYC 5920-1685-1,46,83.18255667,-17.8222925,0.113009596,0.945279111,-0.306065734,2.587,2.847,0.26,220.947121,-25.141363,-0.683757982,-0.593274719,-0.424853069,25985,1.47,0.14,629.494,2053.135,2218.751,good,232.024,1940.7861,-628.3944,-1403.8478,-1218.0734,-872.2809,2577707,2025-02-14,5763,//player.bilibili.com/player.html?isOutside=true&aid=113995948229564&bvid=BV1WaKseSEX2&cid=28370144336&p=1,0.11263943,0.9453349,999,28370144336,【永夜Minus原创】10月4日，我写给天使的一封信,【永夜Minus原创】10月4日，我写给天使的一封信,4108
BV1J6ASe6E3h,1,TYC 887-364-1,54,198.63034507,11.33165921,-0.929127073,-0.313233722,0.19648796,5.815,7.656,1.841,322.994478,73.297834,0.229508564,-0.172981788,0.957811631,64607,6.82,0.31,146.416,477.545,478.235,good,-443.6999,-149.5832,93.8318,109.6007,-82.6066,457.3981,498352940,2025-02-23,284,//player.bilibili.com/player.html?isOutside=true&aid=114053846470603&bvid=BV1J6ASe6E3h&cid=28542961118&p=1,-0.9302401,-0.3132646,999,28542961118,【永夜Minus】为什么要翻调春日影！【SynthesizerV Cover】,【永夜Minus】为什么要翻调春日影！【SynthesizerV Cover】,4109
BV1qDPve8E1y,1,TYC 8182-2391-1,59,150.83576172,-46.63619334,-0.599582054,0.334604128,-0.727008554,6.106,6.155,0.049,275.341951,7.033854,0.09239894,-0.988163458,0.122455774,49259,11.11,0.35,90.039,293.669,293.57,good,-176.0787,98.2629,-213.4999,27.1347,-290.193,35.9615,37437299,2025-02-25,576,//player.bilibili.com/player.html?isOutside=true&aid=114065657565776&bvid=BV1qDPve8E1y&cid=25762272361&p=1,-0.60046065,0.33461583,999,25762272361,【永夜minus x 星尘infinity】再会【翻调/重填词】,【永夜minus x 星尘infinity】再会【翻调/重填词】,4110
BV1qDPve8E1y,2,TYC 7086-1164-1,1,98.45616988,-36.23202794,-0.118617199,0.79786088,-0.59105666,5.569,7.258,1.689,244.687571,-18.94313,-0.404398192,-0.855030867,-0.32462951,31299,8.33,0.23,120.028,391.48,391.544,good,-46.4363,312.3469,-231.3871,-158.314,-334.7279,-127.0861,37437299,2025-02-25,576,//player.bilibili.com/player.html?isOutside=true&aid=114065657565776&bvid=BV1qDPve8E1y&cid=25838754557&p=2,-0.119152725,0.7979039,999,25838754557,【永夜minus x 星尘infinity】再会【翻调/重填词】,再会-K_1,4111
BV1mgAXeoEfT,1,TYC 5929-1596-1,98,85.55816148,-22.37371453,0.071616918,0.921943328,-0.380646184,5.88,5.97,0.09,226.518405,-24.728772,-0.625019564,-0.659057056,-0.418323251,26865,3.28,0.33,294.942,961.974,994.379,good,68.8936,886.8853,-366.1716,-601.2524,-633.9956,-402.416,13367155,2025-02-23,2469,//player.bilibili.com/player.html?isOutside=true&aid=114054014178330&bvid=BV1mgAXeoEfT&cid=28543815304&p=1,0.07121718,0.9219974,999,28543815304,【星尘infinity/青溯/沨漪】万千花蕊慈母悲哀【Synthesizer V】,【星尘infinity/青溯/沨漪】万千花蕊慈母悲哀【Synthesizer V】,4112
BV1sLPieVEsz,1,TYC 2942-2005-1,80,103.25588258,38.86915594,-0.178528898,0.757836356,0.627544015,6.144,6.546,0.402,177.397436,16.914474,-0.955753276,0.043443359,0.290943894,33041,6.64,0.36,150.262,490.09,491.199,good,-87.4953,371.4084,307.5533,-468.4055,21.2912,142.5888,37368450,2025-02-26,2657,//player.bilibili.com/player.html?isOutside=true&aid=114065389133717&bvid=BV1sLPieVEsz&cid=28576712645&p=1,-0.17910689,0.757879,999,28576712645,【SV】Bad Apple!!【沨漪/Mai/ROSE/海伊/星尘】,【SV】Bad Apple!!【沨漪/Mai/ROSE/海伊/星尘】,4113
BV1wZP3eBETX,1,TYC 8156-3113-1,55,134.71814492,-47.23469014,-0.477755669,0.482479391,-0.734141103,5.178,5.453,0.275,267.707551,-0.90484,-0.039995113,-0.999075078,-0.015791779,44093,14.51,0.21,68.929,224.815,224.78,good,-107.4065,108.4685,-165.0457,-8.9915,-224.6068,-3.5502,3546739686508856,2025-02-26,187,//player.bilibili.com/player.html?isOutside=true&aid=114067788340834&bvid=BV1wZP3eBETX&cid=28580446571&p=1,-0.478548,0.48249888,999,28580446571,【星尘Infinity】セカンドダスク【Fujiyama】,【星尘Infinity】セカンドダスク【Fujiyama】,4114
BV1KLAXesEpD,1,TYC 7744-1456-1,76,173.20034287,-40.43619827,-0.755775073,0.090116134,-0.648600896,5.826,7.693,1.867,287.118245,20.008472,0.276578631,-0.898015268,0.342159084,56319,5.84,0.33,170.61,556.457,558.487,good,-420.5561,50.1457,-360.9183,153.904,-499.7066,190.3967,649041685,2025-02-24,1337,//player.bilibili.com/player.html?isOutside=true&aid=114054031021326&bvid=BV1KLAXesEpD&cid=28551807379&p=1,-0.75676304,0.0901078,999,28551807379,【HB to Heinz】【星尘原创】无尽旅途-Celestial,【HB to Heinz】【星尘原创】无尽旅途-Celestial,4115
BV1odPxeNE4X,1,TYC 9227-1699-1,13,185.53061206,-67.5221065,-0.380547152,-0.036847738,-0.924027115,5.17,5.368,0.198,300.126534,-4.810176,0.500143593,-0.861872818,-0.083854825,60320,9.89,0.34,101.128,329.837,329.784,good,-125.5184,-12.1537,-304.7779,164.9656,-284.2771,-27.6584,630082679,2025-02-24,28782,//player.bilibili.com/player.html?isOutside=true&aid=114058292368320&bvid=BV1odPxeNE4X&cid=28553447526&p=1,-0.38126904,-0.03686279,325,28553447526,【星尘原创曲/重型盯鞋】温差,【星尘原创曲/重型盯鞋】温差,4116
BV19wP4ecEho,1,TYC 6504-356-1,70,91.52307801,-29.758623,-0.023074388,0.867817416,-0.496347162,5.788,5.831,0.043,236.081395,-22.222201,-0.516567562,-0.76819469,-0.378199514,28899,11.73,0.26,85.269,278.112,278.053,good,-6.4173,241.3501,-138.0399,-143.6634,-213.6438,-105.1817,1994311869,2025-02-24,1117,//player.bilibili.com/player.html?isOutside=true&aid=114058225259136&bvid=BV19wP4ecEho&cid=28553775064&p=1,-0.023541152,0.8678684,999,28553775064,“给 废物 一点空间 这不好吗” ‖ 星尘infinity,lv_0_20250210154317,4117
BV1yEAReFEm9,1,TYC 305-948-1,24,199.40117797,5.46987345,-0.938920855,-0.330667926,0.095322353,4.976,6.958,1.982,320.142709,67.463086,0.294221147,-0.245634651,0.923632792,64852,4.83,0.19,206.463,673.393,675.272,good,-632.2629,-222.6695,64.1894,198.1265,-165.4087,621.968,355904832,2025-02-24,3140,//player.bilibili.com/player.html?isOutside=true&aid=114056983742711&bvid=BV1yEAReFEm9&cid=28684911796&p=1,-0.94004035,-0.33070302,999,28684911796,【あたらよ中文填词/星尘infinity】晴るる丨“花朵零落香如故，春光落幕歌不绝”,【あたらよ中文填词/星尘infinity】晴るる丨“花朵零落香如故，春光落幕歌不绝”,4118
BV1zMPxeMEFu,1,TYC 8170-1150-1,16,138.39356165,-47.3384078,-0.506707433,0.449977742,-0.735369029,5.894,5.855,-0.039,269.459968,0.871306,-0.00942411,-0.99983996,0.015206581,45270,6.4,0.25,156.041,508.938,509.619,good,-257.8828,229.0109,-374.2575,-4.7963,-508.8569,7.7392,3494363227229023,2025-02-24,2582,//player.bilibili.com/player.html?isOutside=true&aid=114058879632282&bvid=BV1zMPxeMEFu&cid=28556527753&p=1,-0.5075195,0.4499973,999,28556527753,【星尘infinity原创】我追寻着《无期正义》，直到最终死去。,【星尘infinity原创】我追寻着《无期正义》，直到最终死去。,4119
BV1TbPxe9EBa,1,TYC 700-1015-1,21,80.43150571,8.42855476,0.164431198,0.975437259,0.146576039,5.759,5.62,-0.139,194.624088,-15.607516,-0.931924955,-0.243166691,-0.269046164,25041,2.29,0.36,391.423,1276.651,1424.264,good,209.9213,1245.2933,187.1265,-1189.7432,-310.4391,-343.4781,52699238,2025-02-24,10301,//player.bilibili.com/player.html?isOutside=true&aid=114058577578150&bvid=BV1TbPxe9EBa&cid=28639693316&p=1,0.16409755,0.9754951,999,28639693316,【永夜Minus原创】双向情感障爱,【永夜Minus原创】双向情感障爱,4120
BV1i8ADeKErD,1,TYC 887-596-1,61,198.13716589,11.55609925,-0.93105022,-0.304982723,0.200327299,5.929,7.754,1.825,321.611359,73.657457,0.220549763,-0.174734404,0.959596629,64445,3.89,0.37,251.22,819.37,838.448,good,-762.8746,-249.8937,164.1422,180.7119,-143.1721,786.2647,36310625,2025-02-23,259,//player.bilibili.com/player.html?isOutside=true&aid=114053309530902&bvid=BV1i8ADeKErD&cid=28540997497&p=1,-0.9321633,-0.30501753,999,28540997497,【永夜Minus】在故事的最终【SYNTHESIZER V COVER】,【永夜Minus】在故事的最终【SYNTHESIZER V COVER】,4121
BV1r7AUeiEVE,1,TYC 8150-3065-1,36,127.44013386,-46.33169302,-0.419766451,0.548235414,-0.723349195,5.948,5.808,-0.14,263.908003,-4.25588,-0.105832556,-0.991610922,-0.07421084,41674,5.66,0.24,176.283,574.957,576.248,good,-241.3478,315.2119,-415.8948,-60.8492,-570.1339,-42.6681,5866984,2025-02-23,275,//player.bilibili.com/player.html?isOutside=true&aid=114052537783575&bvid=BV1r7AUeiEVE&cid=28537654583&p=1,-0.42051673,0.5482621,999,28537654583,"""该怎么做怎么做,灵魂才不会破""【永夜Minus】DOUDOU|嗵嗵","""该怎么做怎么做,灵魂才不会破""【永夜Minus】DOUDOU|嗵嗵",4122
BV1K3ADeJEPu,1,TYC 7082-460-1,46,97.80456104,-35.25884814,-0.110883279,0.80898872,-0.577271296,5.91,6.819,0.909,243.528182,-19.102445,-0.421211905,-0.845862035,-0.32725823,31072,5.3,0.51,186.237,607.423,615.389,good,-67.353,491.3981,-350.6477,-255.8537,-513.7958,-198.7841,398660064,2025-02-23,419,//player.bilibili.com/player.html?isOutside=true&aid=114053242494858&bvid=BV1K3ADeJEPu&cid=28540731707&p=1,-0.11141312,0.8090347,999,28540731707,【星尘】【原创】寒鸦,【星尘】【原创】寒鸦,4123
BV12sAferEFL,1,TYC 1155-2186-1,77,341.67325688,12.17288835,0.927935024,-0.307365733,0.210862272,4.251,4.779,0.528,81.275001,-40.398965,0.115521127,0.752737202,-0.648106144,112447,61.36,0.19,16.298,53.155,53.155,good,49.3248,-16.3382,11.2085,6.1406,40.0121,-34.4504,183675426,2025-02-21,851,//player.bilibili.com/player.html?isOutside=true&aid=114041330598872&bvid=BV12sAferEFL&cid=28505016752&p=1,0.9281384,-0.3074063,999,28505016752,【星尘Infinity】Synth8se(ジンテーゼ)【奏】,【星尘Infinity】Synth8se(ジンテーゼ)【奏】,4124
BV1DHPceHEKY,1,TYC 2527-2202-1,89,184.12556852,33.06152753,-0.835913554,-0.060293988,0.545539334,5.122,6.462,1.34,172.664017,80.39923,-0.165416802,0.02129598,0.985993795,59856,10.31,0.38,97.021,316.44,316.35,good,-264.5165,-19.0794,172.6305,-52.3445,6.7389,312.0079,1986561987,2025-02-21,881,//player.bilibili.com/player.html?isOutside=true&aid=114042203018435&bvid=BV1DHPceHEKY&cid=28508294560&p=1,-0.8369571,-0.060311615,999,28508294560,【星尘Infinity】万神纪【HB to 琲鸢Sayaka】,【星尘Infinity】万神纪【HB to 琲鸢Sayaka】,4125
BV1XGAfeSE4J,1,TYC 5816-131-1,69,343.36960209,-11.61651304,0.938544902,-0.280334664,-0.201360233,5.769,5.694,-0.075,56.422826,-58.280581,0.290776648,0.438032531,-0.850632966,113031,3.95,0.4,246.862,805.156,825.712,good,755.6751,-225.7131,-162.1264,234.1206,352.6845,-684.8922,4676168,2025-02-21,1399,//player.bilibili.com/player.html?isOutside=true&aid=114041733256344&bvid=BV1XGAfeSE4J&cid=28506653246&p=1,0.9387624,-0.28036672,999,28506653246,【星尘infinity】hazic【garrel】,【星尘infinity】hazic【garrel】,4126
BV1UDACeBEZ5,1,TYC 8185-2629-1,58,147.67473271,-46.93392606,-0.57701873,0.365132357,-0.73056673,5.833,7.115,1.282,273.814133,5.463346,0.066217848,-0.993252462,0.095208951,48287,5.65,0.29,176.41,575.374,577.268,good,-332.0014,210.0875,-420.3488,38.1,-571.4913,54.7807,114419306,2025-02-23,13443,//player.bilibili.com/player.html?isOutside=true&aid=114049081673065&bvid=BV1UDACeBEZ5&cid=28650440697&p=1,-0.5778806,0.3651451,999,28650440697,【星尘、Mai】工农的孩子/统一战线之歌Einheitsfrontlied（中文填词）,【星尘、Mai】工农的孩子/统一战线之歌Einheitsfrontlied（中文填词）,4127
BV1KvAJeaEG7,1,TYC 7077-2060-1,47,95.52844658,-33.43640196,-0.080395484,0.83061628,-0.551011036,3.93,4.91,0.98,241.026561,-20.244141,-0.454480886,-0.82080236,-0.346021113,30277,13.94,0.51,71.801,234.184,233.972,good,-18.8273,194.5167,-129.0377,-106.432,-192.2184,-81.0325,13671781,2025-02-20,7595,//player.bilibili.com/player.html?isOutside=true&aid=114034217066082&bvid=BV1KvAJeaEG7&cid=28482865451&p=1,-0.08090466,0.830665,999,28482865451,【星尘2025降临日】山花寻海树【星尘Infinity】【SYNTHESIZER V COVER】,【星尘2025降临日】山花寻海树【星尘Infinity】【SYNTHESIZER V COVER】,4128
BV1VaPuemEJi,1,TYC 7638-1849-1,36,108.73813897,-41.42639989,-0.240870342,0.710064037,-0.66165742,5.917,5.751,-0.166,252.843082,-13.494788,-0.286845343,-0.929120174,-0.233356916,35054,5.96,0.22,167.537,546.432,547.242,good,-131.6192,388.0016,-361.5507,-156.7414,-507.7008,-127.5136,493851957,2025-02-22,309,//player.bilibili.com/player.html?isOutside=true&aid=114047571792734&bvid=BV1VaPuemEJi&cid=28524023026&p=1,-0.24149251,0.71010303,999,28524023026,【星尘infinity/ 翻唱】“阳山此长绝，终无不散之筵”——《阳山绝》（原PV付）,【星尘infinity/ 翻唱】“阳山此长绝，终无不散之筵”——《阳山绝》（原PV付）,4129
BV1AtA1eAEZU,1,TYC 3424-1626-1,62,135.90648556,47.15664944,-0.488376757,0.473162818,0.733215582,3.547,3.555,0.008,172.627275,41.633246,-0.74123338,0.09591062,0.664360015,44471,9.1,0.5,109.881,358.385,358.414,good,-175.0268,169.5743,262.7733,-265.6467,34.3729,238.0965,3546857886189670,2025-02-22,8467,//player.bilibili.com/player.html?isOutside=true&aid=114050105087720&bvid=BV1AtA1eAEZU&cid=28530312892&p=1,-0.48917544,0.47318506,999,28530312892,【星尘原创曲】“杀死我的糖，慰藉我的盐”请让我吞下它结束这一切吧【新人初投稿】,【星尘原创曲】“杀死我的糖，慰藉我的盐”请让我吞下它结束这一切吧【新人初投稿】,4130
BV1FhA1ecEYB,1,TYC 224-1334-1,91,132.10820769,5.83781082,-0.667055385,0.738032259,0.10171282,4.332,4.305,-0.027,221.521979,28.618415,-0.657231935,-0.581919301,0.47897402,43234,9.21,0.21,108.577,354.132,354.133,good,-236.2259,261.3611,36.0198,-232.7471,-206.0765,169.6202,497435007,2025-02-22,138,//player.bilibili.com/player.html?isOutside=true&aid=114050138639606&bvid=BV1FhA1ecEYB&cid=28530378390&p=1,-0.66798174,0.73807275,999,28530378390,【SAROS & 星尘】 At All Costs - Wish【Synthesizer V Cover】 +SVP【授权转载】,【SAROS & 星尘】 At All Costs - Wish【Synthesizer V Cover】 +SVP【授权转载】,4131
BV1QGPMerE4c,1,TYC 7627-2518-1,22,101.55062615,-37.77532171,-0.158268515,0.774411493,-0.612566663,6.173,6.045,-0.128,247.127775,-17.180856,-0.371333446,-0.880259564,-0.295388847,32434,2.46,0.26,385.614,1257.704,1325.839,good,-199.055,973.9805,-770.4276,-467.0276,-1107.1061,-371.5118,382414065,2025-02-22,339,//player.bilibili.com/player.html?isOutside=true&aid=114046565159094&bvid=BV1QGPMerE4c&cid=28519828974&p=1,-0.15883225,0.77445495,999,28519828974,【永夜Minus】会呼吸的痛,【永夜Minus】会呼吸的痛,4132
BV13UPKeuEmi,1,TYC 6978-289-1,69,347.4359615,-28.08857032,0.861094696,-0.191910081,-0.4708359,6.017,7.577,1.56,24.563145,-67.491597,0.348175224,0.159136241,-0.923823398,114366,5.02,0.43,196.874,642.118,649.714,good,552.9248,-123.229,-302.3324,223.5697,102.1843,-593.2041,385840276,2025-02-22,8170,//player.bilibili.com/player.html?isOutside=true&aid=114047219408744&bvid=BV13UPKeuEmi&cid=28522645739&p=1,0.8612572,-0.19193578,999,28522645739,【山/海/夜/尘/心 | 无伴奏合唱】“我的母亲啊 用刀刺向了我”,【山/海/夜/尘/心 | 无伴奏合唱】“我的母亲啊 用刀刺向了我”,4133
BV1hTPKeTEWp,1,TYC 7627-2519-1,15,101.83916764,-37.92969838,-0.161827217,0.771986452,-0.614694127,5.247,5.158,-0.089,247.365171,-17.025113,-0.367990699,-0.8825284,-0.292790828,32537,10.06,0.16,99.408,324.225,324.211,good,-52.4684,250.2971,-199.2991,-119.3117,-286.1376,-94.93,363726013,2025-02-22,1190,//player.bilibili.com/player.html?isOutside=true&aid=114045860447639&bvid=BV1hTPKeTEWp&cid=28516879989&p=1,-0.16239363,0.77203,999,28516879989,【星尘原创】异地夜雪小记 -- 看不透的情感裹挟寒意等着春天...,【星尘原创】异地夜雪小记 -- 看不透的情感裹挟寒意等着春天...,4134
BV1KnNWeLEpv,1,TYC 104-3169-1,4,79.79673986,2.59580838,0.176958974,0.983175643,0.045289906,5.375,5.821,0.446,199.544748,-19.125214,-0.890365638,-0.316077805,-0.327633715,24817,16.14,0.39,61.989,202.181,202.08,good,35.7777,198.7792,9.1567,-180.0148,-63.9048,-66.2412,66768894,2025-02-07,477,//player.bilibili.com/player.html?isOutside=true&aid=113957763289717&bvid=BV1KnNWeLEpv&cid=28249361191&p=1,0.17663348,0.98323417,999,28249361191,【永夜&赤羽 翻唱】《非》 |  天地四方兮，魂兮与仆归,【永夜&赤羽 翻唱】《非》 |  天地四方兮，魂兮与仆归,4135
BV12RAneqER3,1,TYC 5336-1585-1,80,81.25726265,-10.3288832,0.14953494,0.972363855,-0.179298176,5.771,7.619,1.848,212.582301,-23.835102,-0.770753734,-0.492582184,-0.404105771,25329,7.47,0.35,133.732,436.175,436.622,good,65.2235,424.1211,-78.2054,-336.1838,-214.8522,-176.261,264277814,2025-02-20,195,//player.bilibili.com/player.html?isOutside=true&aid=114035223757258&bvid=BV12RAneqER3&cid=28486405359&p=1,0.14919078,0.97242177,999,28486405359,【星尘Infinity·原创Demo】Bloom,Bloom,4136
BV19vAzeAEeo,1,TYC 2529-2340-1,3,180.41445394,36.04208124,-0.808563919,-0.005848919,0.588379281,5.703,6.91,1.207,169.735704,76.171014,-0.235199438,0.042591593,0.971013481,58654,9.73,0.53,102.807,335.31,335.207,good,-271.1198,-1.9612,197.2896,-78.8648,14.2814,325.5908,13367155,2025-02-19,347,//player.bilibili.com/player.html?isOutside=true&aid=114030140202562&bvid=BV19vAzeAEeo&cid=28477293637&p=1,-0.8095887,-0.0058640838,999,28477293637,【星尘infinity/从铮 翻唱】十分钟的恋爱【Synthesizer V】,【星尘infinity/从铮 翻唱】十分钟的恋爱【Synthesizer V】,4137
BV1nhAeehEKP,1,TYC 1872-2488-1,46,90.25188972,27.57236377,-0.003896991,0.886418378,0.462868527,6.067,6.3,0.233,182.895488,2.227263,-0.99796884,-0.050476128,0.038863288,28500,1.42,0.65,414.843,1353.037,2296.876,poor,-5.2728,1199.3567,626.2782,-1350.2886,-68.2961,52.5835,58534834,2025-02-22,2069,//player.bilibili.com/player.html?isOutside=true&aid=114025073476987&bvid=BV1nhAeehEKP&cid=28456717396&p=1,-0.004350543,0.88646996,999,28456717396,【星尘】破云来【自生贺】“天地本与我为一，知行此中意。”【Synthesizer V  COVER】,【星尘】破云来【自生贺】“天地本与我为一，知行此中意。”【Synthesizer V  COVER】,4138
BV1kfPmekEDi,1,TYC 3188-1949-1,31,325.59567185,41.07702277,0.621960625,-0.425934342,0.657072993,5.733,5.796,0.063,88.840936,-8.955774,0.019981493,0.987606683,-0.155672026,107162,7.91,0.4,126.316,411.987,412.334,good,256.2397,-175.4794,270.7056,8.2321,406.8812,-64.1349,84259009,2025-02-06,10174,//player.bilibili.com/player.html?isOutside=true&aid=113952394578914&bvid=BV1kfPmekEDi&cid=28233368713&p=1,0.6219524,-0.42597675,999,28233368713,【星尘Infinity原创】重燃倾落星,【星尘Infinity原创】重燃倾落星,4139
BV1TdAaeiEEU,1,TYC 8169-1192-1,46,136.03867203,-47.09773947,-0.49000947,0.4725579,-0.732516041,3.867,5.283,1.416,268.198138,-0.140567,-0.031443142,-0.999502531,-0.002453356,44511,10.89,0.11,91.83,299.51,299.501,good,-146.7628,141.5359,-219.396,-9.4175,-299.3612,-0.7348,31159764,2025-02-21,1564,//player.bilibili.com/player.html?isOutside=true&aid=114024033295980&bvid=BV1TdAaeiEEU&cid=28453834388&p=1,-0.49081075,0.472579,999,28453834388,【星尘/原创Funk】不可一世【熊青嵐】,【星尘/原创Funk】不可一世【熊青嵐】,4140
BV1TCAZe6Eqc,1,TYC 5332-1832-1,4,80.98678228,-7.80805735,0.155209857,0.978495451,-0.135854897,4.237,5.351,1.114,209.981247,-22.981557,-0.797440091,-0.460054312,-0.390434798,25247,20.73,0.17,48.243,157.347,157.335,good,24.4218,153.9635,-21.3764,-125.475,-72.3883,-61.4338,36395571,2025-02-21,855,//player.bilibili.com/player.html?isOutside=true&aid=114042052023238&bvid=BV1TCAZe6Eqc&cid=28508294199&p=1,0.15486908,0.9785539,999,28508294199,【星尘Infinity】黎明を穿つ（穿破黎明）/TOGENASHI TOGEARI【GIRLS BAND CRY】,【星尘Infinity】黎明を穿つ（穿破黎明）/TOGENASHI TOGEARI【GIRLS BAND CRY】,4141
